63676
29665
29665
63676
63676
63676
30087
13701
25291
24854
30392
23429
28776
28777
23451
24034
24543
30467
22653
30433
24492
23516
25281
10834
22593
10473
30488
24466
28268
28953
21161
25250
29466
10512
28284
28447
16161
12291
29463
30957
30962
10750
22805
27830
25328
25268
28256
11989
28445
22865
27866
24918
28422
29358
28333
29724
29854
29855
27294
16513
16238
10374
30435
23028
30443
22633
11343
30182
29057
29153
24542
23802
28957
21809
27133
29295
24289
30444
29659
30958
28116
22056
15601
15487
14850
14788
23841
14847
14923
29296
28948
16390
29439
23544
26451
12138
23554
22532
16370
29757
24648
14955
24491
24468
26256
10645
28523
21889
26114
25243
27279
16726
22634
28402
28073
30145
28864
14247
13989
16402
16628
28863
30123
28964
11768
28824
22755
29982
14460
13660
30366
26650
28331
10242
28384
29315
25348
26063
25368
10956
23121
29040
27641
27642
27643
27645
27767
28155
28615
30339
16577
30956
28882
28883
28881
22768
25560
30955
22561
30585
16225
10349
29725
11295
25225
16112
25895
29362
30498
26302
30812
23483
22600
22599
23702
23971
30948
30951
24187
28887
24935
25012
24937
24951
28890
28889
24953
24955
24957
24949
24936
29820
30167
29726
30227
23469
14184
10406
22692
28877
25111
24443
13188
30959
22642
23787
22270
29389
22580
22597
23458
21662
25683
26015
28337
29278
22586
10335
11346
23211
28510
25193
11065
29983
22581
11262
25308
11320
16725
13711
29886
26450
11977
11916
27528
11151
27045
30432
22549
10465
14543
23100
23705
25908
26137
13675
29773
28962
29655
24258
26548
22606
16760
29830
13789
28179
30249
22442
29338
23447
24967
22882
28659
25311
24908
22327
23720
27235
29764
15857
23586
27430
26606
26833
11321
22607
11342
16682
30527
14760
15448
27475
29572
28158
30960
31031
21291
23677
14958
28339
16234
15922
16149
25966
23853
29294
30491
27231
25786
30628
27164
22595
14626
27722
28689
27195
16736
29771
15308
11403
21734
28336
14961
27233
28847
28895
27426
22796
29677
22723
24111
11322
13521
28054
26538
11389
13125
23592
11637
29062
13195
10572
11010
25578
29488
22004
16154
25283
30539
23808
29297
25322
13285
24547
26495
21174
15054
23411
28912
11392
28920
30235
27802
22248
25586
30056
11547
27593
27635
30166
23045
29037
27474
24165
16765
29662
27275
28644
30640
22906
28332
14238
16749
27125
11129
11345
27975
23615
24172
26211
21773
26519
23304
23453
27887
27249
22685
13525
21821
29760
28914
23782
13383
29890
25719
14962
15226
23616
25223
26922
22693
13236
29352
11198
30131
13934
26201
22630
16614
13276
